ID,0 to 0.5 km,0.5 to 1 km,1 to 1.5 km,1.5 to 2 km,2 to 2.5 km,2.5 to 3 km,3 to 3.5 km,3.5 to 4 km,4 to 4.5 km,4.5 to 5 km,5 to 5.5 km,5.5 to 6 km,6 to 6.5 km,6.5 to 7 km,7 to 7.5 km,7.5 to 8 km,8 to 8.5 km,8.5 to 9 km,9 to 9.5 km,9.5 to 10 km,>10 km
1240,3,18,21,33,35,19,14,12,9,11,5,3,1,3,3,3,0,3,1,0,0
1649,1,32,31,31,29,10,12,10,5,4,5,10,8,3,4,0,0,0,1,1,0
1856,6,19,25,48,26,12,15,17,7,10,3,4,2,0,0,0,0,1,0,0,2
2072,4,30,39,22,22,21,13,8,7,7,6,3,7,3,1,2,0,0,0,0,2
2180,9,24,34,20,22,23,18,13,10,4,4,8,4,0,1,2,0,1,0,0,0
2184,1,9,38,35,27,18,15,10,10,8,12,2,2,1,0,3,2,0,0,1,3
2223,1,27,28,41,25,20,15,13,4,8,5,5,2,1,1,0,0,0,1,0,0
2245,5,29,32,33,28,17,12,10,5,8,5,4,2,2,1,0,0,2,0,0,2
2448,6,28,32,31,36,17,7,13,4,7,3,1,4,3,0,1,1,1,1,0,1
1522,1,23,36,27,21,15,13,11,17,4,15,3,3,0,2,1,1,0,0,0,3
1749,3,14,29,27,44,19,16,8,8,3,2,4,4,2,4,4,2,0,0,1,2
1772,10,24,32,36,27,14,14,11,6,5,2,3,2,3,2,3,0,1,0,0,1
1937,6,29,27,38,29,13,7,9,8,8,8,3,2,2,2,1,2,0,0,0,2
1953,6,18,42,41,28,15,10,9,8,6,1,2,1,0,3,1,0,2,0,0,3
2033,6,28,43,35,17,16,14,10,5,6,5,4,1,2,0,1,1,0,0,0,2
2439,5,17,27,32,25,23,17,11,16,9,4,2,1,0,2,1,3,1,0,0,0
355,6,16,26,26,20,24,12,14,7,5,7,5,5,2,2,6,2,1,0,2,7
1193,3,19,29,33,22,23,16,9,9,10,5,6,4,4,1,0,1,1,0,0,0
1873,4,26,28,27,30,18,15,8,11,5,7,9,3,2,1,0,0,0,0,1,0
1947,2,22,41,29,23,20,16,8,9,7,6,6,4,0,1,1,0,0,0,0,0
2036,3,26,29,24,26,16,18,10,18,7,3,4,2,4,1,2,2,0,0,0,0
2106,2,15,37,29,28,16,13,16,8,8,5,6,5,0,2,0,3,0,0,0,2
2468,4,18,31,34,28,21,22,13,9,5,4,2,1,0,1,0,0,0,0,0,2
1823,4,19,30,31,25,21,12,18,9,2,8,2,3,5,1,0,1,0,1,1,1
1886,1,22,31,28,28,20,13,12,7,6,11,2,4,1,1,3,1,1,2,0,0
1936,5,16,35,30,23,18,12,11,8,9,9,4,6,2,1,2,0,0,0,0,3
1963,3,18,24,38,24,12,17,11,14,4,6,7,4,2,4,2,1,2,0,0,1
2028,6,26,40,34,17,16,17,4,7,5,3,8,3,4,1,0,0,1,0,0,2
2047,6,19,20,38,34,22,11,12,8,11,6,3,2,0,1,0,0,0,0,0,1
2111,2,26,36,23,26,20,16,10,8,4,5,2,4,4,3,1,0,1,0,1,2
2162,8,23,35,27,32,16,10,12,11,2,5,3,4,1,2,1,0,2,0,0,0
2172,4,16,38,34,23,30,11,10,4,6,5,1,0,5,2,4,0,0,0,0,1
2196,8,25,37,29,22,15,13,8,12,7,2,9,4,0,1,0,1,0,0,1,0
2438,5,20,46,27,25,17,18,9,10,2,3,4,3,1,1,1,1,0,0,0,1
2023,3,15,42,25,35,23,14,10,5,8,6,0,1,3,2,0,1,0,0,0,0
2044,8,24,24,42,22,14,14,16,8,5,2,6,4,1,0,2,0,0,1,0,0
2054,5,28,36,28,18,25,13,9,9,4,5,3,3,4,1,1,0,0,0,0,1
2070,3,25,31,41,29,18,9,8,4,4,8,4,1,2,0,1,1,0,0,0,4
2087,9,25,28,36,31,13,11,10,7,6,3,7,3,0,1,1,0,1,0,0,1
2462,4,18,28,33,23,22,18,12,7,10,3,4,5,0,1,1,1,0,1,1,1
335,4,19,20,27,30,24,13,13,11,3,6,3,5,2,2,2,0,1,1,0,6
1691,1,25,30,21,16,18,15,13,9,11,8,7,2,1,2,5,4,0,1,1,2
1743,2,18,28,22,21,24,18,12,8,4,12,7,6,2,1,1,1,2,0,0,3
2027,1,23,39,29,18,19,13,15,8,9,8,5,1,1,1,0,0,0,0,0,2
2062,3,21,34,33,30,21,14,9,3,5,2,5,4,4,2,0,1,0,0,0,1
2095,5,12,29,36,21,26,14,13,8,5,5,7,2,4,3,1,1,0,0,0,0
2142,5,24,31,32,26,14,16,13,6,2,7,4,1,5,3,0,3,0,0,0,0
2160,1,17,37,29,21,19,18,10,11,6,6,6,5,2,1,0,0,0,2,0,1
2425,2,26,24,28,26,20,12,14,12,7,4,6,1,4,2,1,1,0,2,0,0
2460,6,25,33,29,27,19,10,4,9,5,1,10,4,3,2,0,0,0,0,0,5
1172,0,12,20,27,18,20,16,19,16,11,6,4,9,2,3,1,5,1,0,0,1
1828,4,27,33,23,29,18,10,10,10,3,5,4,6,3,1,2,0,1,0,0,2
1840,1,24,42,41,24,14,15,6,5,5,2,4,2,0,3,1,0,0,0,0,2
1844,4,25,30,33,20,11,17,10,12,7,2,4,4,2,3,3,1,2,0,0,1
2008,7,22,34,30,22,15,14,13,7,8,6,1,5,2,2,0,1,1,0,0,1
2030,3,24,18,28,32,18,12,17,15,6,6,6,2,2,0,1,0,0,1,0,0
2218,6,23,26,33,26,16,18,11,9,11,2,0,2,3,3,1,0,0,1,0,0
2255,4,15,33,28,21,16,15,15,5,6,9,3,4,4,7,2,1,1,1,0,1
277,5,21,25,22,27,15,15,14,9,7,1,3,6,6,1,3,2,2,1,0,5
1347,6,19,23,35,25,18,11,12,9,4,4,7,3,3,7,0,0,0,1,0,3
1816,2,25,28,26,31,19,11,9,11,7,7,7,2,1,0,1,0,1,0,1,1
1837,1,20,32,29,32,16,16,6,15,8,4,2,3,2,0,2,0,1,0,0,1
1891,2,36,29,24,22,17,11,17,11,5,2,2,2,0,3,0,0,1,2,2,2
1913,2,22,32,40,25,23,8,7,9,5,6,3,2,3,2,0,1,0,0,0,0
2285,7,21,24,30,26,26,16,10,6,4,6,3,2,4,3,0,0,1,0,0,1
1450,4,28,33,26,18,16,11,11,6,3,10,2,4,2,3,2,4,0,0,1,5
2069,3,22,36,35,33,18,11,9,9,3,4,3,1,0,1,0,1,0,0,0,0
2107,5,21,34,32,24,13,18,8,8,4,1,7,1,4,5,2,0,0,0,1,1
2116,11,22,35,31,25,20,17,6,7,4,1,2,3,3,1,0,0,0,0,1,0
2155,4,22,30,29,26,20,17,9,5,6,4,1,5,4,0,1,2,4,0,0,0
2231,7,23,31,37,22,17,13,10,10,4,5,3,2,2,0,1,1,1,0,0,0
2280,2,19,43,44,27,15,9,9,4,2,3,4,4,2,1,0,0,0,0,0,1
1786,2,37,32,33,22,17,12,3,4,6,1,9,5,0,3,0,1,0,1,0,0
1942,4,20,30,39,18,16,15,11,14,11,4,1,1,2,0,1,0,1,0,0,0
2052,4,22,24,33,26,15,16,10,6,8,5,6,3,3,3,0,1,0,0,2,1
2086,1,32,26,28,24,11,19,13,7,5,7,2,1,2,5,1,2,0,1,1,0
2161,8,22,32,32,18,23,14,12,7,6,5,6,1,0,1,1,0,0,0,0,0
2248,2,21,40,28,34,21,7,11,5,2,5,2,4,2,0,3,0,0,0,0,1
2344,6,28,38,25,24,26,9,8,5,4,2,2,1,2,3,3,0,0,0,1,1
2394,6,27,29,31,27,18,16,6,10,3,3,4,3,0,0,2,0,0,1,1,1
2467,3,19,37,35,25,15,15,10,10,2,3,4,2,3,1,2,0,0,0,1,1
2483,4,21,29,39,22,21,12,8,9,8,5,3,1,1,3,0,0,2,0,0,0
1542,10,14,28,25,32,14,7,9,15,7,10,4,3,0,1,0,0,1,0,2,5
1741,7,15,31,25,30,15,15,9,11,5,3,6,4,1,3,1,0,1,1,0,4
1822,1,19,24,45,21,10,13,7,3,15,8,3,8,7,1,0,0,0,0,0,2
1850,5,25,26,31,19,15,17,12,7,8,4,4,5,3,2,0,0,0,0,2,2
1954,6,25,33,31,24,12,9,8,7,8,6,2,6,4,2,1,1,1,0,0,1
2217,3,21,31,33,22,21,12,8,9,3,4,5,3,0,1,1,5,2,1,2,0
2273,6,20,29,27,24,27,14,8,5,9,5,5,1,3,1,2,0,0,0,0,1
1790,6,22,38,27,25,22,14,10,8,3,2,2,1,2,1,1,0,0,0,1,1
2109,3,27,31,28,21,21,13,14,8,2,5,7,1,2,1,1,0,0,1,0,0
2120,3,26,34,30,19,20,9,11,12,5,5,1,4,1,0,3,1,0,1,0,1
2165,4,24,27,37,20,17,13,10,4,9,4,2,2,5,3,1,0,1,1,1,1
2354,7,20,32,33,27,16,15,10,9,1,1,5,2,1,3,1,0,0,1,2,0
2487,2,24,38,24,30,12,8,10,5,7,9,8,2,1,3,1,0,0,1,0,1
1629,2,28,28,19,22,17,14,18,8,4,6,4,3,4,2,3,0,1,1,1,0
1774,5,25,25,24,29,19,17,12,6,5,7,3,2,1,1,0,1,0,1,1,1
1868,6,28,27,27,30,13,14,12,10,5,4,2,2,4,1,0,0,0,0,0,0
2016,6,27,27,34,22,16,17,9,5,6,6,4,3,2,0,0,0,1,0,0,0
2117,5,15,26,34,22,14,11,13,8,11,7,3,4,3,2,0,0,0,1,1,5
2179,3,22,33,32,27,12,13,14,10,6,3,1,3,1,4,0,0,0,0,0,1
2330,2,25,36,11,28,20,12,14,8,4,8,6,4,1,0,3,1,0,1,0,1
2331,4,16,41,37,20,12,13,8,7,7,3,4,7,3,1,0,1,0,0,0,1
1356,2,13,26,35,29,19,8,16,8,12,3,5,1,3,0,0,1,0,0,2,1
1538,5,15,26,31,15,22,17,10,6,9,8,4,3,2,3,2,1,0,0,1,4
1811,6,33,34,19,18,20,11,8,7,9,6,3,2,2,2,3,0,0,0,0,1
1818,6,23,38,29,19,9,11,14,8,8,6,5,3,1,2,1,1,0,0,0,0
1870,3,25,31,40,17,18,15,9,5,3,4,3,1,4,2,2,0,0,0,1,1
1910,2,25,30,28,22,23,16,8,7,7,4,2,1,4,3,1,0,0,0,1,0
1943,4,22,17,38,25,22,10,13,5,7,5,3,4,2,2,2,1,0,0,0,2
2018,6,30,32,28,20,22,10,5,6,3,10,3,2,2,0,1,0,1,0,2,1
2081,4,25,21,33,33,20,12,9,6,9,2,1,4,1,2,0,0,0,0,0,2
2169,6,22,30,37,21,15,9,11,10,10,3,0,4,2,1,0,1,0,0,0,2
2271,1,28,24,32,21,13,9,9,17,4,2,4,6,2,4,1,0,1,0,0,6
2339,9,22,31,29,20,16,15,10,4,8,5,1,6,3,0,0,3,1,0,0,1
778,6,13,31,36,14,21,7,12,9,7,7,1,1,3,1,0,2,1,2,1,8
1725,8,18,24,28,25,16,16,18,10,3,4,2,1,1,4,1,1,0,1,0,2
1940,3,17,28,31,26,17,16,12,10,5,6,3,1,1,1,4,1,0,0,0,1
1976,2,26,38,24,16,18,10,15,5,10,5,4,5,2,1,0,1,0,0,1,0
1978,6,23,18,28,27,26,15,7,6,5,3,3,3,4,4,2,1,1,0,0,1
2167,1,23,22,24,31,12,13,11,8,12,5,6,2,5,4,1,0,0,1,1,1
2208,5,21,23,27,22,14,15,13,10,8,8,1,2,5,2,1,1,1,1,0,3
2314,6,21,25,27,25,23,16,9,10,2,2,10,0,2,2,1,0,1,0,0,1
2405,4,28,32,40,16,15,11,13,4,3,2,4,4,2,1,0,2,0,1,1,0
2437,3,27,27,15,16,16,23,19,10,4,1,3,6,7,1,3,0,1,0,0,1
1013,6,17,22,24,36,19,12,17,12,6,3,2,2,1,1,1,0,0,0,0,1
1551,4,10,26,28,30,21,13,7,8,9,6,6,4,2,2,1,0,0,0,1,4
1853,4,22,29,42,28,12,12,11,5,3,4,3,2,1,0,3,0,1,0,0,0
1867,3,13,29,36,29,17,19,9,7,3,5,3,1,4,1,2,0,1,0,0,0
1904,8,21,26,29,20,14,19,8,4,5,7,7,6,0,4,1,0,2,1,0,0
1956,3,18,27,39,29,18,16,10,5,3,4,2,0,2,0,1,2,0,1,1,1
2057,1,19,27,30,27,18,14,13,6,10,5,4,2,2,1,0,0,1,0,0,2
2149,5,26,34,26,18,9,14,8,16,6,6,3,3,3,1,2,0,1,0,1,0
2226,5,21,25,28,30,16,11,14,5,5,9,3,2,3,2,0,0,1,0,0,2
2234,6,24,26,23,27,18,10,14,6,14,3,1,3,3,0,1,0,0,0,1,2
2317,4,26,27,31,29,20,9,11,7,5,4,2,4,1,2,0,0,0,0,0,0
2334,2,27,36,27,29,13,12,7,8,6,5,1,3,1,3,2,0,0,0,0,0
2404,1,13,29,39,23,20,14,8,8,3,9,1,4,5,0,1,1,1,0,1,1
1833,4,30,39,27,27,13,5,6,6,3,5,2,3,2,1,4,0,0,0,1,3
2002,3,14,28,38,26,13,13,9,8,1,5,11,2,1,2,2,3,0,1,0,1
2019,4,29,26,18,22,13,12,18,7,7,5,6,3,2,4,1,1,1,0,0,2
2024,3,22,30,23,19,15,12,7,10,6,7,12,4,3,2,2,1,1,0,0,2
2043,9,23,26,26,24,15,13,10,14,3,6,2,6,1,1,0,2,0,0,0,0
2050,2,32,34,20,19,16,5,8,8,4,10,8,7,1,2,1,1,1,0,0,2
2096,3,21,29,29,21,21,14,15,5,4,1,7,2,4,0,3,0,0,0,0,2
2134,4,22,28,35,24,11,16,18,6,4,3,4,5,1,0,0,0,0,0,0,0
2138,2,22,35,19,24,24,13,6,8,5,8,3,4,1,1,0,2,2,0,1,1
2148,5,25,22,29,16,11,14,12,14,6,6,6,3,3,4,0,1,0,0,1,3
2156,7,20,32,36,19,13,12,11,9,6,6,3,0,1,2,0,1,0,0,0,3
2303,3,19,33,34,21,15,14,7,9,4,3,3,4,1,3,4,0,0,0,1,3
2329,6,25,33,32,19,12,15,6,7,8,3,2,3,4,3,0,0,0,0,0,3
2338,0,16,45,34,21,24,10,14,4,4,1,4,1,0,0,0,0,0,0,3,0
2459,7,27,37,27,19,14,12,10,9,4,5,3,2,1,0,0,1,0,0,0,3
1602,4,12,24,32,20,24,9,15,10,6,2,4,4,5,1,3,3,2,0,0,0
1783,4,31,27,27,12,14,13,10,9,8,7,6,2,1,6,1,1,1,0,0,0
1835,4,21,37,32,22,20,10,11,10,5,1,5,1,0,0,1,0,0,0,0,0
1852,2,22,24,31,17,20,14,13,15,5,5,4,2,1,0,1,0,0,1,0,3
1911,1,17,35,38,24,18,15,4,4,5,4,4,1,5,1,0,0,1,0,1,2
2104,2,22,31,32,22,13,13,13,9,10,3,2,4,1,2,0,0,0,0,1,0
2152,4,15,29,42,24,18,10,15,6,6,3,3,2,2,1,0,0,0,0,0,0
2264,4,28,28,26,21,17,14,9,7,9,7,3,0,3,1,1,0,0,0,0,2
2393,1,24,39,22,20,15,12,6,10,7,7,7,5,2,2,1,0,0,0,0,0
2476,1,25,34,37,20,17,17,6,6,5,5,2,0,0,2,1,1,1,0,0,0
1782,1,27,31,19,18,26,11,9,14,7,1,3,6,4,0,2,0,0,0,0,0
1883,3,28,27,37,19,13,19,13,8,3,4,0,1,1,1,1,0,0,0,0,1
1938,3,21,38,26,16,25,9,8,6,5,5,4,2,2,2,2,1,0,0,0,4
2035,4,14,24,36,24,15,14,17,4,2,5,3,5,4,2,3,1,1,1,0,0
2066,2,22,27,29,24,11,15,10,10,6,5,5,2,3,3,1,0,0,0,1,3
2082,5,28,20,29,21,15,14,12,10,5,4,6,4,4,0,0,0,0,0,2,0
2360,1,14,35,25,26,15,11,14,15,8,5,3,1,2,2,0,0,0,0,0,2
2383,7,23,28,32,19,13,13,11,8,6,6,5,3,1,2,0,1,0,0,1,0
1405,7,20,19,28,23,17,10,12,9,7,8,4,5,4,0,1,1,0,1,0,2
1770,1,20,31,33,31,16,10,7,6,9,6,2,0,0,2,1,1,0,1,1,0
1897,2,24,34,34,18,16,10,13,8,8,1,3,1,1,2,0,2,0,0,1,0
1900,4,15,25,25,30,14,8,10,11,12,7,4,5,2,2,2,0,1,0,0,1
1939,4,24,28,26,28,15,13,10,9,3,5,3,0,0,2,1,1,1,0,0,5
2123,1,23,25,32,23,14,12,6,12,5,11,6,0,2,2,2,2,0,0,0,0
2147,4,19,18,31,24,24,11,7,15,8,2,5,1,3,0,2,1,0,1,0,2
2357,4,20,29,30,30,15,10,10,8,5,5,6,0,4,0,0,0,0,0,0,2
2442,4,26,37,30,17,17,13,11,6,2,2,4,2,2,2,2,0,0,0,0,1
2473,4,19,34,29,22,14,17,11,6,5,3,9,2,0,2,0,0,1,0,0,0
1480,2,17,26,27,26,13,14,9,8,9,8,2,1,3,3,1,1,0,1,1,5
1560,4,19,24,19,19,16,12,12,15,5,9,5,2,4,4,3,3,0,0,0,2
1647,2,12,22,28,24,16,14,11,11,9,10,2,6,2,1,0,0,2,1,0,4
1967,3,22,32,33,34,13,5,10,7,4,3,4,0,2,2,0,2,1,0,0,0
2146,1,27,31,29,19,19,10,12,4,4,4,6,4,6,0,0,0,0,1,0,0
2222,0,23,28,36,21,15,10,13,12,6,3,4,1,4,1,0,0,0,0,0,0
2274,5,29,29,26,20,15,10,8,5,9,7,4,2,2,2,0,0,0,0,1,3
1027,1,9,19,23,19,27,14,15,11,10,9,9,1,2,2,1,1,1,0,0,2
1791,3,25,16,25,21,19,13,12,6,9,8,3,5,2,4,3,1,1,0,0,0
1908,6,14,34,41,25,18,7,7,4,2,4,4,2,2,1,3,1,0,0,1,0
1926,5,26,24,26,24,16,17,11,5,3,6,2,2,3,3,0,0,1,1,0,1
1996,5,23,22,23,27,25,18,11,8,2,2,3,2,2,0,1,0,0,0,0,2
2017,4,27,21,38,23,16,11,14,0,4,5,5,3,1,0,0,0,0,3,0,1
2089,5,19,34,26,16,19,13,8,5,10,4,4,1,3,2,4,1,1,0,0,1
2094,4,21,19,25,32,9,12,11,13,5,8,5,4,2,2,1,0,0,1,0,2
2108,5,25,25,29,24,15,8,9,8,7,10,3,3,2,1,1,0,0,0,0,1
2232,2,23,26,32,19,15,13,10,6,8,5,4,3,0,1,2,2,0,1,0,4
2295,4,12,22,32,29,19,15,8,8,6,9,5,1,2,2,1,0,0,1,0,0
2315,2,20,39,28,22,14,10,13,6,6,5,4,1,2,0,2,1,0,1,0,0
2434,3,21,37,34,18,13,7,5,9,9,4,3,5,4,1,0,1,2,0,0,0
2443,7,22,23,36,17,15,13,12,6,10,4,2,3,1,2,1,0,0,2,0,0
1421,3,24,26,36,17,19,12,11,6,5,3,4,3,1,3,0,0,0,0,1,1
1933,3,15,29,30,24,21,6,12,12,3,4,2,3,1,0,1,3,1,0,2,3
2020,3,16,34,37,22,13,12,10,7,6,3,5,1,0,2,1,2,0,0,0,1
2021,0,15,29,34,23,21,13,13,9,2,4,3,4,3,1,0,1,0,0,0,0
2079,4,14,42,20,20,14,21,11,5,8,3,0,3,2,2,1,1,0,1,2,1
2430,6,17,28,26,21,13,16,13,10,9,2,3,3,2,3,1,0,0,1,0,1
1363,6,16,30,23,17,15,12,10,12,8,8,6,3,2,1,1,0,0,1,0,3
1813,5,25,34,19,18,11,12,10,10,5,10,6,3,0,2,0,0,0,0,1,3
1935,4,26,24,25,23,19,8,7,12,8,2,4,5,2,2,1,1,0,0,0,1
2099,8,17,25,35,15,17,16,10,5,5,3,7,3,4,1,1,0,0,0,0,2
2118,4,19,24,34,22,10,17,12,9,7,4,4,1,4,2,0,0,0,0,0,1
2283,5,18,28,26,19,17,13,16,10,4,7,3,4,1,1,1,0,0,1,0,0
2309,5,17,26,30,23,13,9,12,11,5,6,1,0,3,0,4,0,1,0,0,8
2399,4,26,40,24,17,17,12,12,7,4,3,4,0,0,1,1,1,0,0,0,1
2413,2,17,27,31,24,20,11,11,10,6,5,4,1,4,0,0,0,0,0,0,1
2435,4,16,32,31,23,18,13,6,5,7,6,6,2,1,1,1,1,1,0,0,0
2482,5,23,27,25,23,18,16,12,6,6,5,0,4,2,0,1,0,0,0,0,1
1652,3,17,32,23,24,14,12,12,7,10,3,4,4,1,1,1,0,0,0,0,5
1665,3,18,20,30,18,16,8,10,8,14,7,5,2,1,3,2,0,1,1,0,6
2316,7,21,27,38,24,17,7,10,11,3,2,3,2,0,0,0,0,0,0,0,1
2332,3,20,29,25,20,22,17,9,9,5,2,3,5,2,1,1,0,0,0,0,0
2403,4,22,23,31,14,18,15,8,7,5,6,5,4,1,4,1,2,0,0,0,3
2440,1,18,31,24,24,16,11,13,9,8,5,5,2,2,1,0,0,1,0,0,2
2471,6,20,29,38,22,17,12,5,10,4,3,1,2,3,1,0,0,0,0,0,0
1969,4,27,24,25,16,22,12,7,10,4,4,7,2,3,3,2,0,0,0,0,0
1984,4,19,29,31,15,15,6,16,15,7,4,3,1,2,1,2,1,0,0,0,1
2346,7,13,34,24,25,16,13,10,9,3,6,1,3,2,1,3,0,0,0,0,2
2400,2,24,39,24,26,14,6,8,8,10,4,1,2,0,2,1,0,1,0,0,0
2481,8,22,35,27,16,8,10,14,6,6,4,5,5,3,1,0,0,0,0,1,1
1773,1,20,26,40,25,19,10,5,4,7,5,3,0,3,1,0,1,0,0,0,1
1829,6,25,31,29,14,19,7,7,9,7,6,4,3,4,0,0,0,0,0,0,0
2014,4,21,31,24,19,13,13,10,9,8,4,3,3,1,2,3,1,0,0,0,2
2262,1,36,28,32,24,8,12,6,5,0,7,3,3,1,1,2,1,0,0,0,1
2348,2,25,28,22,25,13,15,8,3,6,8,9,2,0,2,2,0,1,0,0,0
2470,5,24,28,31,25,11,8,12,10,6,2,0,3,1,3,0,0,0,0,0,2
2504,4,17,28,25,29,19,16,7,7,9,2,0,0,1,3,1,0,1,0,1,1
1007,9,16,25,37,25,14,10,11,10,3,2,1,2,1,1,1,0,0,0,1,1
1600,1,15,24,26,29,17,10,9,9,10,5,7,2,0,0,0,1,1,2,0,2
1793,2,18,25,26,22,18,18,10,6,5,6,4,1,5,1,0,2,0,1,0,0
1841,8,25,24,31,19,18,11,8,9,3,4,1,1,3,0,4,0,0,1,0,0
1945,2,23,25,25,20,19,17,10,6,8,5,4,2,1,1,1,0,0,0,0,1
2026,4,12,28,23,25,15,14,13,13,5,6,2,1,0,1,1,0,1,0,0,6
2049,3,25,29,27,20,8,11,8,6,7,9,5,1,4,3,1,1,0,0,0,2
2059,4,23,27,25,22,16,5,15,12,3,4,3,3,4,3,0,0,0,0,0,1
2168,1,16,20,34,27,13,12,9,6,11,3,7,3,3,3,1,1,0,0,0,0
2284,8,27,34,23,26,11,14,6,5,4,5,0,4,1,0,1,0,0,0,0,1
2307,8,17,18,31,26,14,14,12,8,5,4,6,1,2,1,1,0,0,0,0,2
2364,3,23,31,25,23,16,13,10,9,3,2,2,4,2,1,0,1,0,0,0,2
2456,6,21,39,25,21,14,7,6,4,6,5,3,4,1,0,2,1,0,0,0,5
900,3,23,21,33,18,20,9,7,9,6,3,4,4,1,1,1,0,2,1,1,2
1846,1,17,24,24,30,23,16,10,5,5,5,1,3,0,1,1,0,0,0,0,3
1854,4,26,26,25,24,15,11,12,3,5,6,4,2,1,2,0,0,1,0,1,1
1909,6,26,32,17,13,21,10,14,7,2,10,1,4,1,1,1,1,0,1,0,1
2423,3,19,24,33,22,15,16,9,8,10,3,2,1,2,0,1,0,0,0,0,1
2431,3,20,34,30,20,17,11,5,8,2,8,1,0,3,1,2,0,0,1,0,3
2432,7,20,22,23,19,28,14,10,8,7,2,3,2,0,1,2,0,1,0,0,0
643,1,5,14,31,28,17,9,14,5,8,6,6,6,5,1,1,1,1,1,3,5
817,5,18,15,24,14,15,14,18,14,7,4,11,1,1,0,1,0,0,0,0,6
1769,2,16,35,30,16,15,9,4,12,5,5,3,8,1,2,0,1,0,0,1,3
1820,3,14,42,18,29,7,15,12,6,7,4,3,5,1,2,0,0,0,0,0,0
1894,2,8,29,34,16,13,16,16,10,3,8,4,5,1,1,1,0,0,0,0,1
1896,5,27,34,26,23,12,15,5,4,5,5,1,3,2,0,0,0,0,0,0,1
1918,3,19,27,30,15,12,15,9,11,7,5,5,3,2,2,0,1,0,0,2,0
2279,1,27,16,23,21,23,16,10,6,5,9,5,3,0,2,0,0,1,0,0,0
2485,6,26,25,30,23,13,8,8,6,5,3,4,4,4,1,0,1,1,0,0,0
1696,0,17,27,22,17,17,12,11,11,12,2,4,4,2,1,3,2,0,0,0,3
1955,1,24,25,26,28,17,13,5,7,3,4,5,1,2,2,1,0,1,2,0,0
1964,4,18,21,32,25,19,17,7,7,4,4,3,2,0,2,1,1,0,0,0,0
2007,4,18,26,23,29,20,11,8,6,4,7,3,2,1,2,1,1,0,0,0,1
2129,0,18,32,29,10,21,14,10,11,6,1,6,4,0,3,0,0,0,0,0,2
2163,8,12,18,29,30,12,14,7,8,7,8,4,0,1,3,3,0,1,1,0,1
2183,5,15,27,27,22,26,11,8,9,8,3,1,4,1,0,0,0,0,0,0,0
2267,2,20,22,27,12,20,14,15,9,6,5,4,5,3,2,1,0,0,0,0,0
2297,3,25,32,27,12,17,14,12,4,6,0,1,4,2,2,2,0,2,1,0,1
2377,2,20,26,36,19,13,10,11,6,5,7,2,5,1,1,1,1,0,0,0,1
2486,3,26,24,27,18,18,13,10,6,1,6,2,3,3,2,2,0,0,0,1,2
837,3,20,25,22,22,12,12,8,6,8,8,7,3,0,3,0,2,1,0,0,4
1308,1,8,23,27,30,15,18,12,9,4,5,2,2,5,2,1,1,0,0,0,1
1634,6,26,23,25,19,15,12,11,7,4,7,5,2,1,0,1,0,0,0,0,2
1941,4,20,32,27,20,20,12,5,10,4,4,2,2,2,0,0,0,0,0,0,2
2201,2,16,23,27,15,14,18,8,12,7,5,5,5,0,3,4,0,0,0,0,2
2373,1,23,24,25,24,9,9,8,9,10,3,1,7,3,2,2,1,2,0,2,1
2379,3,15,30,30,25,18,6,13,9,6,4,2,1,1,1,1,1,0,0,0,0
2419,4,21,36,34,18,10,10,11,4,2,3,4,3,0,2,1,0,0,1,1,1
2450,5,17,21,32,25,17,11,10,13,4,2,3,1,1,1,2,0,0,0,0,1
1093,3,12,29,20,27,14,10,12,8,13,0,5,2,2,0,2,3,0,0,0,3
1742,7,16,27,22,21,21,12,9,4,6,6,4,4,2,3,0,0,0,0,1,0
1866,3,18,21,21,27,17,4,13,8,9,8,8,4,1,2,0,1,0,0,0,0
1977,1,18,31,24,28,11,16,9,4,4,6,4,4,2,1,2,0,0,0,0,0
2198,2,18,28,27,29,17,6,12,9,4,1,1,4,3,1,1,1,0,0,0,1
2375,6,24,24,26,22,14,14,8,6,2,8,4,1,0,1,1,1,2,1,0,0
2418,6,17,33,26,17,13,11,9,10,4,6,2,3,2,2,2,1,0,0,1,0
1507,4,15,24,28,17,17,14,13,9,9,2,1,2,1,4,2,0,1,0,0,1
2084,1,24,30,25,22,10,18,6,11,5,3,4,3,1,0,0,1,0,0,0,0
2173,6,15,23,23,23,18,17,7,11,3,4,4,1,2,2,3,0,1,0,0,1
2290,5,22,32,26,17,16,12,8,11,3,3,0,3,1,2,0,0,0,1,0,2
2312,3,18,23,34,18,20,9,8,5,4,7,5,3,2,2,1,2,0,0,0,0
2479,3,24,17,31,13,20,14,5,17,4,6,6,2,1,0,0,0,0,0,0,1
2042,7,18,20,37,15,16,7,6,6,5,4,3,6,3,2,0,2,0,1,1,4
2103,5,19,18,24,23,16,14,11,13,4,1,4,1,1,3,1,1,2,0,0,2
2241,2,16,31,30,23,14,8,8,8,5,5,1,2,2,3,1,3,0,0,0,1
2291,2,18,18,27,23,20,13,8,4,5,5,8,4,2,2,1,0,0,0,0,3
2441,1,20,22,34,19,15,14,7,7,5,8,3,4,0,1,0,0,3,0,0,0
1915,3,13,22,25,30,15,5,13,10,2,7,4,6,2,3,1,0,0,0,0,1
